Id,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Slope,Bldg Type,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice
1705,60,82.0,9709,1,0,2,2,4,8,5,2007,2007,120.0,5,3,5,3,4,6,778.0,1,0.0,140.0,918.0,5,1,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,2,2007.0,3,786.0,2,172,104,0,0,0,0,0,0,9,2007,319500
1257,50,60.0,10930,1,1,3,2,4,5,6,1945,1950,0.0,3,3,3,3,1,4,580.0,1,0.0,333.0,913.0,3,1,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,1,1962.0,1,288.0,2,0,0,0,0,0,0,0,0,4,2008,140000
2894,20,0.0,50102,1,0,2,1,4,6,5,1958,1958,0.0,3,3,4,3,4,4,909.0,1,0.0,723.0,1632.0,3,1,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,2,1958.0,1,518.0,2,0,0,0,0,138,0,0,0,3,2006,250764
1062,60,74.0,8899,1,0,3,2,4,8,5,2007,2007,108.0,5,3,4,3,3,6,40.0,1,0.0,908.0,948.0,5,1,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,1,2007.0,3,656.0,2,100,24,0,0,0,0,0,0,6,2008,250000
1729,60,65.0,10237,1,0,3,2,4,6,5,2005,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,768.0,768.0,5,1,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,1,2005.0,3,400.0,2,100,38,0,0,0,0,0,0,6,2007,176000
1925,20,80.0,9736,1,0,3,2,4,6,6,1957,1969,289.0,3,3,3,3,1,4,668.0,3,138.0,525.0,1331.0,4,1,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,3,1957.0,1,464.0,2,0,0,0,0,0,0,0,0,4,2007,174850
415,160,24.0,2364,1,0,3,2,1,6,5,1978,1978,0.0,3,3,4,3,1,5,320.0,1,0.0,484.0,804.0,3,1,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,1,1978.0,1,440.0,2,108,0,0,0,0,0,0,0,7,2009,147000
78,120,55.0,7892,1,0,3,2,1,6,5,1979,1979,0.0,3,3,4,3,1,1,0.0,1,0.0,918.0,918.0,3,1,918,0,0,918,0.0,0.0,2,0,2,1,3,5,1,1979.0,1,264.0,2,28,0,0,0,0,0,0,0,4,2010,99500
428,60,95.0,12350,1,0,3,2,4,9,5,2009,2009,0.0,4,3,5,3,1,6,986.0,1,0.0,379.0,1365.0,5,1,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,1,2009.0,2,864.0,2,0,197,0,0,0,0,0,0,7,2009,398800
1756,60,62.0,7917,1,0,3,2,4,6,5,1999,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,953.0,953.0,5,1,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,1,1999.0,2,460.0,2,0,40,0,0,0,0,0,0,8,2007,175000
1280,20,60.0,7200,1,0,3,2,4,5,7,1954,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,825.0,825.0,3,1,825,0,0,825,0.0,1.0,1,0,2,1,3,4,0,1954.0,1,350.0,2,0,0,0,0,0,0,0,0,7,2008,109500
1928,20,0.0,12155,1,0,0,2,4,6,3,1970,1970,0.0,3,3,4,3,1,2,1237.0,1,0.0,420.0,1657.0,4,1,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,1,1970.0,1,484.0,2,0,0,0,0,147,0,0,0,3,2007,163500
2671,30,0.0,7446,1,0,3,2,4,4,5,1941,1950,0.0,3,3,3,3,1,3,266.0,1,0.0,522.0,788.0,3,1,788,0,0,788,0.0,0.0,1,0,2,1,3,4,2,0.0,0,0.0,2,0,0,0,0,0,0,2,0,4,2006,100000
2501,60,105.0,11025,1,0,3,1,4,8,5,1992,1993,692.0,4,3,5,3,4,6,1118.0,1,0.0,216.0,1334.0,5,1,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,3,1992.0,2,888.0,2,177,208,186,0,0,0,0,0,10,2006,334000
225,20,65.0,7832,1,0,3,2,4,5,5,1968,1968,0.0,3,3,3,3,1,6,775.0,1,0.0,89.0,864.0,5,1,864,0,0,864,1.0,0.0,1,0,2,1,3,4,0,1969.0,1,280.0,2,226,0,0,0,0,0,0,0,5,2010,137250
2317,60,134.0,19378,1,0,2,2,4,7,5,2005,2006,456.0,4,3,4,3,2,6,57.0,1,0.0,1335.0,1392.0,5,1,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,1,2006.0,2,576.0,2,239,132,0,168,0,0,0,0,3,2006,320000
160,20,0.0,9830,1,0,2,2,4,5,7,1959,2006,0.0,3,4,3,3,1,5,72.0,3,258.0,733.0,1063.0,5,1,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,1,1997.0,3,576.0,2,364,17,0,0,182,0,0,0,3,2010,162000
100,20,0.0,4403,1,0,1,2,4,7,5,2009,2009,432.0,5,3,5,3,3,6,578.0,1,0.0,892.0,1470.0,5,1,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,1,2009.0,3,484.0,2,0,144,0,0,0,0,0,0,6,2010,222000
482,60,0.0,8174,1,0,2,2,4,7,5,2003,2003,0.0,4,3,4,3,1,6,494.0,1,0.0,204.0,698.0,5,1,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,1,2003.0,3,393.0,2,100,56,0,0,0,0,0,0,5,2009,178000
177,30,60.0,7200,1,0,3,2,4,5,7,1940,1992,294.0,3,4,3,3,1,4,510.0,1,0.0,278.0,788.0,3,1,804,0,0,804,1.0,0.0,1,0,2,1,4,4,2,1940.0,1,240.0,2,0,0,154,0,0,0,3,0,2,2010,119000
1971,60,69.0,7590,1,0,3,2,4,5,5,1962,1962,288.0,3,3,3,3,1,5,540.0,1,0.0,324.0,864.0,3,1,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,1,1962.0,2,264.0,2,0,168,0,0,0,0,0,0,7,2007,169500
484,60,0.0,8795,1,0,2,2,4,7,5,2000,2000,0.0,4,3,4,3,1,6,300.0,1,0.0,652.0,952.0,5,1,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,1,2000.0,3,554.0,2,224,54,0,0,0,0,0,0,4,2009,236000
1561,120,44.0,3843,1,0,2,1,1,8,5,2007,2008,186.0,5,3,5,3,4,6,1476.0,1,0.0,120.0,1596.0,5,1,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,1,2007.0,3,525.0,2,162,53,0,153,0,0,0,0,8,2008,294464
992,60,85.0,11075,1,0,3,2,4,6,5,1969,1969,0.0,3,3,2,3,2,5,500.0,2,276.0,176.0,952.0,3,1,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,2,1969.0,1,576.0,2,280,0,0,0,0,0,0,0,6,2008,206900
73,60,76.0,10142,1,0,2,2,4,7,5,2004,2004,0.0,4,3,4,3,1,6,656.0,1,0.0,300.0,956.0,5,1,956,1128,0,2084,1.0,0.0,2,1,4,1,4,8,0,2004.0,2,618.0,2,0,45,0,0,0,0,0,0,1,2010,233000
2646,30,56.0,7741,1,1,3,2,4,6,5,1924,1950,0.0,3,3,3,2,1,4,143.0,3,72.0,817.0,1032.0,4,0,1032,0,0,1032,0.0,0.0,1,0,2,1,3,5,0,1995.0,1,280.0,2,0,0,112,0,0,0,3,0,6,2006,108000
994,60,65.0,8139,1,0,3,2,4,6,5,1995,1996,119.0,3,3,4,3,1,5,476.0,1,0.0,204.0,680.0,4,1,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,1,1995.0,3,420.0,2,192,49,0,0,0,0,0,0,10,2008,165000
2138,20,45.0,8982,1,0,2,2,4,5,5,1977,1977,0.0,3,3,4,3,3,5,539.0,1,0.0,501.0,1040.0,3,1,1040,0,0,1040,0.0,0.0,1,1,3,1,3,5,0,1977.0,1,748.0,2,0,0,0,0,0,0,3,0,1,2007,134900
2013,45,51.0,6120,1,0,3,2,4,5,7,1939,1950,0.0,4,3,3,3,1,1,0.0,1,0.0,884.0,884.0,5,1,884,0,0,884,0.0,0.0,1,0,2,1,3,5,0,1939.0,1,240.0,2,0,0,136,0,0,0,3,0,7,2007,113000
2126,20,70.0,16561,1,0,1,1,4,5,5,1996,1996,0.0,3,3,4,3,1,5,549.0,1,0.0,548.0,1097.0,5,1,1097,0,0,1097,1.0,0.0,1,1,3,1,3,6,0,1996.0,1,242.0,2,306,0,0,0,0,0,4,0,7,2007,147900
898,30,56.0,4060,1,0,3,2,4,5,8,1922,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,864.0,864.0,5,1,864,0,0,864,0.0,0.0,1,0,2,1,3,4,0,0.0,0,0.0,2,0,96,0,0,0,0,0,0,7,2009,99900
1048,160,24.0,2308,1,0,3,2,1,6,6,1975,1975,0.0,3,3,4,3,1,5,286.0,2,294.0,275.0,855.0,4,1,855,601,0,1456,0.0,0.0,2,1,4,1,3,7,0,1975.0,2,460.0,2,0,0,0,0,0,0,0,0,5,2008,143000
2676,50,52.0,6240,1,0,3,2,4,6,6,1934,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,816.0,816.0,3,1,816,0,360,1176,0.0,0.0,1,0,3,1,3,6,1,1985.0,1,528.0,2,112,0,0,0,0,0,3,400,9,2006,114500
2498,20,0.0,8789,1,0,2,2,4,5,6,1967,1967,0.0,3,3,3,3,2,3,659.0,1,0.0,253.0,912.0,3,1,941,0,0,941,0.0,0.0,1,0,3,1,3,6,1,1967.0,1,288.0,2,64,0,0,0,0,0,0,0,6,2006,129200
1560,120,64.0,5587,1,0,2,1,1,8,5,2008,2008,186.0,5,3,5,3,4,6,1480.0,1,0.0,120.0,1600.0,5,1,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,1,2008.0,3,482.0,2,162,53,0,153,0,0,0,0,11,2008,392500
296,70,66.0,9042,1,0,3,2,4,7,9,1941,2006,0.0,5,4,3,4,1,6,275.0,1,0.0,877.0,1152.0,5,1,1188,1152,0,2340,0.0,0.0,2,0,4,1,4,9,2,1941.0,2,252.0,2,0,60,0,0,0,0,4,2500,5,2010,266500
354,80,57.0,8923,1,0,2,2,4,7,5,1998,1998,0.0,4,3,4,3,1,6,189.0,1,0.0,195.0,384.0,4,1,751,631,0,1382,0.0,0.0,2,1,3,1,3,7,1,1998.0,3,396.0,2,256,0,0,0,0,0,0,0,2,2009,177500
970,20,75.0,12518,1,0,2,2,4,5,7,1968,1968,182.0,3,3,3,3,1,5,532.0,1,0.0,476.0,1008.0,4,1,1008,0,0,1008,0.0,0.0,1,0,3,1,4,6,0,1968.0,1,384.0,2,144,0,0,0,0,0,3,0,4,2009,139500
884,60,85.0,11069,1,0,3,2,4,6,5,2007,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,608.0,608.0,5,1,608,788,0,1396,0.0,0.0,2,1,3,1,4,6,1,2007.0,3,440.0,2,100,36,0,0,0,0,0,0,7,2009,170000
1894,60,80.0,8800,1,0,3,2,4,6,7,1964,1997,306.0,3,4,3,3,1,5,414.0,1,0.0,431.0,845.0,5,1,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,1,1964.0,2,539.0,2,0,0,0,0,161,0,3,0,7,2007,224500
450,60,96.0,13262,1,0,2,2,4,8,5,2003,2004,186.0,4,3,4,3,1,1,0.0,1,0.0,1082.0,1082.0,5,1,1105,1295,0,2400,0.0,0.0,3,1,4,1,4,10,1,2003.0,3,730.0,2,114,40,0,0,0,0,0,0,6,2009,290000
2031,50,0.0,7758,1,0,3,2,4,7,4,1931,1950,600.0,3,2,3,3,1,2,224.0,1,0.0,816.0,1040.0,5,1,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,2,1951.0,1,240.0,2,0,0,0,0,184,0,0,0,6,2007,169500
949,20,43.0,12118,1,0,2,2,4,7,5,2004,2005,108.0,4,3,5,3,2,1,0.0,1,0.0,1710.0,1710.0,5,1,1710,0,0,1710,0.0,0.0,2,0,3,1,4,7,1,2004.0,3,550.0,2,100,48,0,0,180,0,0,0,4,2009,240000
1907,20,80.0,9600,1,0,3,2,4,5,6,1955,1955,176.0,3,4,3,3,1,4,368.0,1,0.0,710.0,1078.0,5,1,1150,0,0,1150,1.0,0.0,1,0,2,1,3,6,0,1955.0,3,288.0,2,0,0,0,0,175,0,3,0,10,2007,144000
1906,60,100.0,9500,1,0,3,2,4,6,6,1964,1978,272.0,3,3,3,3,1,3,442.0,1,0.0,374.0,816.0,3,1,1127,850,0,1977,0.0,1.0,1,1,4,1,3,9,1,1964.0,2,540.0,2,0,52,0,0,0,0,4,0,6,2007,165000
549,120,50.0,7175,1,0,3,2,1,6,5,1990,1991,0.0,4,3,4,3,1,1,0.0,1,0.0,1332.0,1332.0,4,1,1332,0,0,1332,0.0,0.0,2,0,2,1,4,5,0,1990.0,2,542.0,2,0,60,0,0,0,0,0,0,2,2009,145000
243,20,0.0,11200,1,0,2,2,4,5,3,1964,1964,0.0,3,2,3,3,2,1,0.0,1,0.0,1250.0,1250.0,5,1,1298,0,0,1298,0.0,0.0,2,0,3,1,3,5,0,1964.0,1,504.0,0,0,144,0,0,0,0,0,0,6,2010,114000
1697,20,110.0,14226,1,0,3,2,4,8,5,2006,2006,375.0,4,3,4,3,3,1,0.0,1,0.0,1935.0,1935.0,4,1,1973,0,0,1973,0.0,0.0,2,0,3,1,4,9,1,2006.0,3,895.0,2,315,45,0,0,0,0,0,0,7,2007,395000
2365,160,24.0,2760,1,0,3,2,1,6,5,1973,1973,514.0,3,3,3,3,1,1,0.0,1,0.0,525.0,525.0,3,1,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,0,1973.0,1,440.0,2,0,0,0,0,0,0,0,0,12,2006,105500
310,60,85.0,11050,1,0,3,2,4,8,5,1998,1999,0.0,4,3,4,3,1,6,615.0,1,0.0,434.0,1049.0,5,1,1036,880,0,1916,1.0,0.0,2,1,3,1,4,8,1,1998.0,1,741.0,2,0,70,0,0,0,0,0,0,5,2010,254900
1961,20,60.0,7200,1,0,3,2,4,5,3,1950,1950,0.0,3,3,3,3,1,2,432.0,1,0.0,432.0,864.0,2,1,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,1,1950.0,1,357.0,2,0,171,0,0,0,0,0,0,11,2007,102000
849,60,79.0,12420,1,0,3,2,4,7,5,2001,2001,0.0,4,3,4,3,1,6,666.0,1,0.0,278.0,944.0,5,1,944,896,0,1840,1.0,0.0,2,1,3,1,4,6,0,2001.0,2,622.0,2,0,45,0,0,0,0,0,0,6,2009,230000
2018,70,51.0,6120,1,0,3,2,4,5,8,1920,2004,0.0,3,3,3,3,2,1,0.0,1,0.0,939.0,939.0,5,1,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,0,1933.0,1,180.0,0,24,0,150,0,0,0,0,0,5,2007,137500
1328,30,55.0,7111,1,0,2,2,4,5,7,1928,1983,0.0,4,4,3,3,1,2,406.0,4,273.0,329.0,1008.0,3,1,1143,0,0,1143,0.0,0.0,1,0,2,1,3,5,1,1992.0,1,288.0,2,265,0,0,0,0,0,4,0,7,2008,138000
801,80,66.0,19255,1,0,2,2,4,6,5,1983,1983,100.0,4,3,4,3,3,3,70.0,6,450.0,0.0,520.0,4,1,1338,0,0,1338,0.0,0.0,1,1,2,1,4,5,1,1983.0,1,576.0,2,0,0,0,0,0,0,0,600,9,2009,156500
400,20,70.0,8120,1,0,3,2,4,4,7,1970,1970,0.0,3,4,3,3,1,5,191.0,1,0.0,673.0,864.0,5,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,1994.0,1,463.0,2,0,0,0,0,0,0,0,0,7,2009,124500
1650,60,92.0,11952,1,0,3,2,4,7,6,1977,1977,0.0,3,3,4,3,1,1,0.0,1,0.0,808.0,808.0,3,1,1161,808,0,1969,0.0,0.0,2,1,3,1,3,8,1,1977.0,2,534.0,2,0,0,0,0,276,0,0,0,11,2007,190000
1084,20,43.0,3182,1,0,3,2,4,7,5,2007,2007,16.0,4,3,4,3,3,1,0.0,1,0.0,1266.0,1266.0,5,1,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,1,2007.0,3,388.0,2,100,16,0,0,0,0,0,0,3,2008,159895
1522,70,51.0,9842,1,0,3,2,4,5,6,1921,1998,0.0,3,3,3,2,1,1,0.0,1,0.0,612.0,612.0,5,1,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,0,1998.0,2,621.0,2,183,0,301,0,0,0,0,0,5,2008,189000
2496,20,0.0,8020,1,0,2,2,4,5,6,1964,1964,0.0,3,3,3,3,1,5,644.0,1,0.0,268.0,912.0,3,0,912,0,0,912,0.0,0.0,1,0,3,1,3,6,0,0.0,0,0.0,2,0,0,0,0,0,0,2,0,4,2006,124000
220,20,0.0,11341,1,0,2,2,4,5,6,1957,1996,180.0,3,3,4,3,1,5,1302.0,1,0.0,90.0,1392.0,3,1,1392,0,0,1392,1.0,0.0,1,1,3,1,3,5,1,1957.0,1,528.0,2,0,0,0,0,95,0,0,0,5,2010,121500
1254,90,76.0,12436,1,0,3,2,2,5,5,1957,1957,0.0,3,3,3,3,1,1,0.0,1,0.0,1824.0,1824.0,2,1,1824,0,0,1824,0.0,0.0,2,0,5,2,3,9,0,1958.0,1,484.0,2,0,0,0,0,0,0,0,0,1,2008,146000
1443,60,75.0,12192,1,0,2,2,4,7,5,2000,2001,0.0,4,3,4,3,1,6,663.0,1,0.0,265.0,928.0,5,1,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,0,2000.0,2,626.0,2,192,36,0,0,0,0,0,4500,5,2008,235000
2885,120,44.0,3842,1,0,2,1,1,8,5,2004,2005,186.0,4,3,5,3,4,6,1564.0,1,0.0,30.0,1594.0,5,1,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,1,2004.0,3,525.0,2,128,53,0,0,155,0,0,0,12,2006,300000
2920,160,21.0,1936,1,0,3,2,0,4,7,1970,1970,0.0,3,3,3,3,1,1,0.0,1,0.0,546.0,546.0,4,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,6,2006,90500
1197,90,74.0,13101,1,0,2,2,2,5,5,1965,1965,108.0,3,3,3,3,1,2,231.0,1,0.0,1497.0,1728.0,3,1,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,0,1987.0,1,576.0,2,0,0,0,0,0,0,0,0,11,2008,142600
848,20,67.0,9808,1,0,2,2,4,7,5,2002,2002,110.0,4,3,4,3,1,6,788.0,1,0.0,785.0,1573.0,5,1,1573,0,0,1573,1.0,0.0,2,0,3,1,4,6,0,2002.0,2,544.0,2,0,72,0,0,0,0,0,0,3,2009,227000
926,90,0.0,8145,1,0,2,2,2,7,6,1940,1950,0.0,3,3,3,3,1,2,246.0,1,0.0,674.0,920.0,5,1,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,2,1940.0,1,400.0,2,0,0,57,0,0,0,0,0,7,2009,205000
2158,20,73.0,17227,1,0,1,1,4,8,5,1999,2000,158.0,4,3,4,3,4,6,915.0,1,0.0,426.0,1341.0,5,1,1341,0,0,1341,1.0,0.0,1,1,1,1,4,5,1,1999.0,2,482.0,2,240,84,0,0,0,0,0,0,1,2007,246900
1555,70,60.0,5280,1,0,3,2,4,4,7,1895,1950,0.0,3,3,1,2,1,1,0.0,1,0.0,173.0,173.0,5,0,825,536,0,1361,0.0,0.0,1,0,2,1,3,6,0,1895.0,1,185.0,2,0,123,0,0,0,0,0,0,7,2008,89000
278,50,89.0,11792,1,0,3,2,4,4,5,1948,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,744.0,744.0,5,0,792,328,0,1120,0.0,0.0,1,0,2,1,2,5,0,1956.0,1,480.0,1,0,0,0,0,160,0,0,0,6,2010,64000
2522,120,40.0,3876,1,0,2,2,0,8,5,1978,1978,0.0,4,3,4,3,4,6,652.0,3,526.0,48.0,1226.0,3,1,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,1,1978.0,3,484.0,2,133,60,0,0,0,0,0,0,7,2006,170000
434,60,107.0,13891,1,0,3,2,4,9,5,2008,2009,424.0,5,3,5,3,4,1,0.0,1,0.0,1734.0,1734.0,5,1,1734,1088,0,2822,0.0,0.0,3,1,4,1,5,12,1,2009.0,2,1020.0,2,52,170,0,0,192,0,0,0,1,2009,582933
2683,30,50.0,6000,1,0,3,2,4,6,6,1925,1980,0.0,3,4,3,3,1,4,397.0,1,0.0,706.0,1103.0,4,1,1103,0,0,1103,0.0,0.0,1,0,2,1,4,5,1,1976.0,1,440.0,2,166,120,0,0,0,0,3,0,7,2006,110500
2173,20,80.0,8240,1,0,3,2,4,6,6,1960,1960,198.0,3,3,3,3,1,1,0.0,1,0.0,1179.0,1179.0,4,1,1179,0,0,1179,0.0,0.0,1,0,2,1,3,5,0,1960.0,3,622.0,1,0,0,0,0,0,0,4,0,6,2007,110000
894,20,50.0,9405,1,0,3,2,4,5,9,1947,2008,0.0,3,5,3,3,1,1,0.0,1,0.0,698.0,698.0,5,1,698,0,0,698,0.0,1.0,1,0,2,1,3,4,0,0.0,0,0.0,2,0,200,0,0,0,0,0,0,6,2009,118000
1066,60,85.0,10625,1,0,3,2,4,7,5,2003,2004,292.0,4,3,4,3,1,6,866.0,1,0.0,132.0,998.0,5,1,1006,1040,0,2046,1.0,0.0,2,1,3,1,4,8,1,2003.0,2,871.0,2,320,62,0,0,0,0,0,0,8,2008,284000
1261,60,70.0,9247,1,0,2,2,4,6,6,1962,1962,318.0,3,3,3,3,1,3,319.0,1,0.0,539.0,858.0,5,1,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,1,1962.0,3,490.0,2,0,84,0,0,120,0,0,0,3,2008,171000
537,60,96.0,10628,1,0,2,2,4,7,5,2004,2004,0.0,4,3,4,3,4,1,0.0,1,0.0,835.0,835.0,5,1,871,941,0,1812,0.0,0.0,2,1,3,1,4,8,0,2004.0,2,478.0,2,146,91,0,0,0,0,0,0,1,2009,193000
2301,20,0.0,11000,1,0,1,2,4,5,6,1976,2003,0.0,3,3,4,3,1,2,1090.0,1,0.0,0.0,1090.0,3,1,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,0,1976.0,1,502.0,2,0,44,0,0,88,0,3,0,6,2007,135000
2854,70,54.0,9399,1,0,3,2,4,7,8,1919,1950,0.0,3,3,3,3,2,1,0.0,1,0.0,818.0,818.0,3,1,818,818,0,1636,0.0,0.0,1,1,4,1,4,7,1,1919.0,1,288.0,0,0,0,212,0,0,0,0,0,9,2006,167000
2649,20,60.0,7200,1,1,3,2,4,4,5,1950,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,576.0,576.0,5,1,864,0,0,864,0.0,0.0,1,0,2,1,3,5,0,1952.0,2,528.0,2,0,0,0,0,115,0,0,0,8,2006,105000
2776,20,78.0,10264,1,0,2,2,4,7,5,1999,1999,183.0,4,3,4,3,3,5,1162.0,1,0.0,426.0,1588.0,5,1,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,0,1999.0,2,472.0,2,158,29,0,0,0,0,0,0,8,2006,214000
2403,60,0.0,13215,1,0,2,2,4,8,5,2004,2004,112.0,4,3,4,3,1,6,994.0,1,0.0,426.0,1420.0,5,1,1426,488,0,1914,1.0,0.0,2,1,3,1,4,9,1,2004.0,2,746.0,2,168,127,0,0,0,0,0,0,2,2006,279000
2355,80,81.0,10530,1,0,3,2,4,6,6,1975,2000,248.0,3,3,3,2,1,5,548.0,1,0.0,127.0,675.0,3,1,1109,766,0,1875,0.0,0.0,3,0,3,1,4,8,1,1975.0,2,485.0,2,48,28,0,0,0,0,0,0,6,2006,184500
1983,50,50.0,6000,1,0,3,2,4,3,7,1948,2002,0.0,3,4,3,3,1,5,331.0,1,0.0,318.0,649.0,5,1,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,0,1981.0,1,308.0,2,0,176,0,0,0,0,0,0,6,2007,120000
547,60,70.0,7703,1,0,3,2,4,6,6,1992,1992,0.0,4,4,4,4,1,6,52.0,3,364.0,400.0,816.0,5,1,833,897,0,1730,0.0,0.0,2,1,3,1,4,6,0,1992.0,2,528.0,2,0,91,0,0,168,0,0,0,11,2009,171500
1842,160,35.0,4251,1,2,2,2,1,7,5,2006,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,625.0,625.0,5,1,625,625,0,1250,0.0,0.0,2,1,2,1,4,5,0,2006.0,2,528.0,2,0,54,0,0,0,0,0,0,6,2007,164700
2748,60,88.0,12128,1,0,2,2,4,6,4,1989,1989,232.0,4,3,4,3,1,5,549.0,1,0.0,319.0,868.0,5,1,1313,1246,0,2559,0.0,0.0,2,1,4,1,5,9,1,1989.0,2,506.0,2,0,245,0,0,168,0,3,0,11,2006,209000
2425,120,0.0,3072,1,0,3,2,1,7,5,2004,2004,18.0,4,3,4,3,1,6,1059.0,1,0.0,306.0,1365.0,5,1,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,1,2004.0,3,388.0,2,143,20,0,0,0,0,0,0,9,2006,225000
2837,50,58.0,8410,1,0,3,2,4,5,3,1910,1996,0.0,3,2,3,3,1,1,0.0,1,0.0,658.0,658.0,3,1,658,526,0,1184,0.0,0.0,1,0,5,1,3,8,0,0.0,0,0.0,0,0,151,0,0,0,0,0,0,5,2006,81000
2456,20,49.0,15218,1,0,2,2,4,8,5,2006,2006,0.0,4,3,5,4,1,6,1562.0,1,0.0,108.0,1670.0,5,1,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,1,2006.0,2,928.0,2,0,240,200,0,0,0,0,0,9,2006,336820
2114,60,0.0,14364,1,0,2,1,4,7,5,1988,1989,128.0,4,3,4,3,4,6,1065.0,1,0.0,92.0,1157.0,5,1,1180,882,0,2062,1.0,0.0,2,1,3,1,3,7,1,1988.0,3,454.0,2,60,55,0,0,154,0,0,0,4,2007,277000
1890,20,70.0,8680,1,0,3,2,4,5,7,1960,1960,0.0,3,3,3,3,1,1,0.0,1,0.0,894.0,894.0,3,1,894,0,0,894,0.0,0.0,1,0,3,1,3,5,0,1965.0,1,312.0,2,0,0,0,0,0,0,0,0,1,2007,117600
621,50,80.0,9600,1,0,3,2,4,6,8,1950,2005,0.0,3,4,3,3,1,4,120.0,1,0.0,736.0,856.0,5,1,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,0,1950.0,1,271.0,2,0,0,0,0,0,0,3,0,9,2009,140000
1427,20,91.0,11778,1,0,3,2,4,9,5,2008,2008,402.0,5,3,5,3,3,6,1153.0,1,0.0,598.0,1751.0,5,1,1766,0,0,1766,1.0,0.0,2,1,3,1,5,8,2,2008.0,3,874.0,2,216,36,0,0,0,0,0,0,12,2008,395039
1728,60,59.0,15810,1,0,2,2,4,6,5,2007,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,768.0,768.0,5,1,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,0,2007.0,1,572.0,2,100,0,0,0,0,0,0,0,5,2007,181755
